N  Time  average_ob  max_ob  min_ob 
4620 0.000135 31329.000000 36233 27478 
4630 0.000137 32066.000000 36527 29838 
4640 0.000138 32637.000000 36975 27981 
4650 0.000137 30970.000000 34263 28643 
4660 0.000137 31918.000000 34792 29377 
4670 0.000138 33016.000000 40698 28184 
4680 0.000138 32680.000000 40664 28429 
4690 0.000138 32290.000000 37828 28453 
4700 0.000144 33407.000000 35882 28432 
4710 0.000141 32293.000000 39310 28440 
4720 0.000140 34024.000000 40321 30824 
4730 0.000140 32227.000000 35901 28820 
4740 0.000141 33982.000000 39032 30320 
4750 0.000146 33900.000000 37834 30966 
4760 0.000140 33038.000000 38297 31072 
4770 0.000143 33403.000000 39381 28028 
4780 0.000142 34127.000000 37841 30447 
4790 0.000142 33371.000000 41447 28882 
4800 0.000143 34207.000000 40876 31660 
4810 0.000142 33245.000000 38139 30303 
4820 0.000146 34339.000000 38188 30813 
4830 0.000144 34891.000000 44574 30117 
4840 0.000149 34380.000000 38799 31056 
4850 0.000145 34958.000000 43601 30237 
4860 0.000144 33707.000000 37328 30462 
4870 0.000146 32966.000000 35789 28453 
4880 0.000151 34721.000000 40270 29951 
4890 0.000145 32897.000000 34664 31017 
4900 0.000145 35919.000000 39859 29716 
4910 0.000147 35282.000000 46832 30888 
4920 0.000147 35932.000000 45008 30172 
4930 0.000148 34280.000000 40202 29662 
4940 0.000153 36163.000000 49740 31915 
4950 0.000145 34646.000000 38313 30994 
4960 0.000149 34280.000000 38269 31762 
4970 0.000153 35341.000000 40219 29913 
4980 0.000147 34198.000000 39030 29957 
4990 0.000149 35390.000000 39697 31908 
5000 0.000153 35772.000000 40303 31983 
5010 0.000151 35594.000000 38005 31841 
5020 0.000154 35682.000000 40255 29071 
5030 0.000151 35287.000000 38459 32245 
5040 0.000152 36001.000000 44732 30138 
5050 0.000152 36845.000000 40934 31812 
5060 0.000154 35589.000000 39239 32029 
5070 0.000154 35989.000000 40446 31568 
5080 0.000153 36866.000000 42920 33702 
5090 0.000152 36949.000000 46981 32134 
5100 0.000153 37687.000000 43833 31506 
5110 0.000154 37189.000000 40740 33005 
5120 0.000154 36864.000000 42560 33854 
5130 0.000154 35282.000000 40087 31945 
5140 0.000155 35578.000000 39810 33037 
5150 0.000159 35832.000000 38443 32948 
5160 0.000156 35489.000000 37606 31378 
5170 0.000155 39148.000000 43388 35602 
5180 0.000156 36135.000000 39246 33092 
5190 0.000157 38578.000000 47173 33324 
5200 0.000156 36790.000000 42940 33896 
5210 0.000156 38649.000000 44173 34345 
5220 0.000157 36305.000000 41651 33501 
5230 0.000162 35375.000000 38179 33232 
5240 0.000157 37030.000000 45213 33417 
5250 0.000161 40405.000000 45845 37733 
5260 0.000157 39517.000000 47689 32588 
5270 0.000160 37195.000000 40332 32895 
5280 0.000160 38165.000000 44250 34377 
5290 0.000159 38455.000000 42665 34134 
5300 0.000165 36329.000000 42420 32143 
5310 0.000158 37175.000000 46048 33230 
5320 0.000164 38835.000000 47893 35101 
5330 0.000163 37537.000000 44448 32753 
5340 0.000162 37729.000000 43992 34008 
5350 0.000162 37674.000000 41851 33975 
5360 0.000160 39000.000000 44503 34048 
5370 0.000163 37687.000000 43797 33374 
5380 0.000165 37445.000000 41647 33857 
5390 0.000163 39016.000000 42639 33908 
5400 0.000163 39130.000000 45263 32770 
5410 0.000164 39053.000000 45071 34501 
5420 0.000162 38770.000000 42721 36273 
5430 0.000165 41567.000000 51179 34898 
5440 0.000166 37946.000000 45681 33083 
5450 0.000169 40270.000000 45990 36085 
5460 0.000166 39744.000000 43503 37074 
5470 0.000165 40028.000000 43167 34424 
5480 0.000168 38074.000000 42300 33620 
5490 0.000172 39925.000000 48407 34455 
5500 0.000165 38865.000000 43268 36347 
5510 0.000169 39377.000000 42712 35713 
5520 0.000166 37660.000000 43586 33078 
5530 0.000172 39956.000000 45809 33834 
5540 0.000171 41787.000000 47889 36945 
5550 0.000169 37957.000000 41267 33454 
5560 0.000169 40145.000000 44848 33925 
5570 0.000169 38799.000000 42110 36431 
5580 0.000171 40857.000000 47272 36746 
5590 0.000173 40516.000000 45266 37814 
5600 0.000173 41393.000000 45715 38192 
5610 0.000170 39320.000000 45193 36574 
5620 0.000170 40035.000000 43384 37254 
5630 0.000171 41275.000000 45296 36626 
5640 0.000172 41225.000000 47338 37168 
5650 0.000175 40081.000000 43062 35151 
5660 0.000174 42060.000000 49247 36623 
5670 0.000175 37968.000000 41209 33496 
5680 0.000178 40588.000000 44264 36587 
5690 0.000177 41808.000000 48017 36551 
5700 0.000175 39381.000000 45062 33822 
5710 0.000174 41266.000000 45385 36095 
5720 0.000176 41098.000000 44308 37651 
5730 0.000176 41916.000000 46341 37795 
5740 0.000179 41459.000000 44625 37922 
5750 0.000177 42090.000000 50461 37272 
5760 0.000176 40907.000000 47581 35620 
5770 0.000176 42338.000000 52807 36039 
5780 0.000176 43000.000000 52501 35391 
