N  Time  average_ob  max_ob  min_ob 
6540 0.000206 48186.000000 50402 42343 
6550 0.000207 49066.000000 58596 43445 
6560 0.000205 47557.000000 50710 44232 
6570 0.000204 49328.000000 52289 45697 
6580 0.000209 49777.000000 68127 42575 
6590 0.000207 48897.000000 55583 42197 
6600 0.000207 48096.000000 51946 43779 
6610 0.000210 51019.000000 54882 47115 
6620 0.000208 49750.000000 55786 43744 
6630 0.000209 47785.000000 51951 41864 
6640 0.000208 48331.000000 61369 41067 
6650 0.000215 50910.000000 56415 44602 
6660 0.000211 50191.000000 64591 43804 
6670 0.000209 50680.000000 63105 44564 
6680 0.000215 49103.000000 55324 44642 
