N bc_time wc_time
32330 0.067128 0.127850
32340 0.066521 0.127534
32350 0.066558 0.127677
32360 0.066582 0.127777
32370 0.066777 0.128660
32380 0.066561 0.127168
32390 0.066640 0.127659
32400 0.066645 0.127416
32410 0.066670 0.127434
32420 0.066682 0.127573
32430 0.066707 0.127648
32440 0.067202 0.127726
32450 0.066762 0.127667
32460 0.066783 0.127696
32470 0.066789 0.127818
32480 0.067664 0.128283
32490 0.066841 0.128342
32500 0.066859 0.128342
32510 0.066880 0.128406
32520 0.066901 0.128573
32530 0.066907 0.128498
32540 0.066987 0.128646
32550 0.066960 0.128750
32560 0.066988 0.128505
32570 0.066999 0.129216
32580 0.067008 0.128641
32590 0.067037 0.128635
32600 0.067058 0.128832
32610 0.067082 0.128848
32620 0.067091 0.128974
32630 0.068283 0.131176
32640 0.067183 0.131223
32650 0.067158 0.131340
32660 0.067159 0.131320
32670 0.067199 0.131611
32680 0.068503 0.129771
32690 0.067475 0.129850
32700 0.067327 0.130109
32710 0.067288 0.130145
32720 0.067298 0.130158
32730 0.067337 0.132000
32740 0.067332 0.132322
32750 0.067338 0.132195
32760 0.067374 0.131177
32770 0.067402 0.130317
32780 0.067492 0.130615
32790 0.067563 0.131153
32800 0.067589 0.130848
32810 0.067687 0.130900
32820 0.067738 0.131159
32830 0.067830 0.130805
32840 0.067875 0.130954
32850 0.067936 0.133531
32860 0.067989 0.133394
32870 0.068077 0.133310
32880 0.068132 0.133111
32890 0.068192 0.131635
32900 0.068267 0.132668
32910 0.068276 0.133709
32920 0.068344 0.133689
32930 0.069505 0.131949
32940 0.068482 0.131968
32950 0.068525 0.131975
32960 0.068616 0.132113
32970 0.068656 0.132384
32980 0.068746 0.132805
32990 0.068838 0.132353
33000 0.068842 0.132479
33010 0.068920 0.133350
33020 0.068956 0.132589
33030 0.069014 0.132660
33040 0.069070 0.132640
33050 0.069140 0.133890
33060 0.069208 0.133172
33070 0.069254 0.133128
33080 0.069350 0.133239
33090 0.069396 0.133261
33100 0.069446 0.133195
33110 0.069573 0.133355
33120 0.069538 0.133657
33130 0.070197 0.134063
33140 0.069750 0.133843
33150 0.069802 0.133885
33160 0.069852 0.133967
33170 0.069936 0.134064
33180 0.071124 0.134280
33190 0.070076 0.134192
33200 0.070151 0.134915
33210 0.070196 0.136201
33220 0.070249 0.136180
33230 0.070341 0.136244
33240 0.070376 0.136369
33250 0.070848 0.136342
33260 0.070488 0.136326
33270 0.070794 0.137730
33280 0.070652 0.136847
33290 0.070658 0.136804
33300 0.070731 0.138016
33310 0.070810 0.135313
33320 0.070852 0.135267
33330 0.070932 0.135351
33340 0.070987 0.135526
33350 0.071063 0.135756
33360 0.071144 0.135127
33370 0.071190 0.135153
33380 0.071257 0.137484
33390 0.071285 0.136537
33400 0.071369 0.135390
33410 0.071419 0.135689
33420 0.071491 0.135526
33430 0.071593 0.136679
33440 0.071619 0.138107
33450 0.071671 0.138135
33460 0.071752 0.138219
33470 0.072161 0.136031
33480 0.071871 0.136142
33490 0.071954 0.136278
33500 0.071992 0.136360
33510 0.072095 0.136404
33520 0.072124 0.136576
33530 0.072163 0.136963
33540 0.072344 0.137950
33550 0.072330 0.137362
33560 0.072547 0.137713
33570 0.072438 0.137350
33580 0.073679 0.137592
33590 0.072610 0.137517
33600 0.072625 0.137688
33610 0.072694 0.137724
33620 0.072762 0.137848
33630 0.073085 0.138041
33640 0.072875 0.137374
33650 0.072930 0.137522
33660 0.072996 0.137643
33670 0.073469 0.140165
33680 0.073120 0.140180
33690 0.073243 0.137857
33700 0.073330 0.137825
33710 0.073345 0.137948
33720 0.073679 0.140630
33730 0.073463 0.140570
33740 0.073529 0.140600
33750 0.073585 0.140681
33760 0.073632 0.141142
33770 0.073733 0.140798
33780 0.073755 0.140842
33790 0.075099 0.140787
33800 0.073887 0.140934
33810 0.074008 0.140982
33820 0.074043 0.141068
33830 0.074105 0.141140
33840 0.075243 0.139879
33850 0.074222 0.141759
33860 0.074296 0.141152
33870 0.074360 0.139977
33880 0.074433 0.139810
33890 0.074512 0.140255
33900 0.074577 0.140235
33910 0.074582 0.140208
33920 0.074636 0.140346
33930 0.074722 0.140590
33940 0.074822 0.140411
33950 0.074857 0.140415
33960 0.074913 0.140526
33970 0.075008 0.140566
33980 0.075082 0.141139
33990 0.075129 0.141025
34000 0.075231 0.140385
34010 0.075239 0.140501
34020 0.075336 0.140850
34030 0.075417 0.141415
34040 0.075457 0.141502
34050 0.075494 0.141562
34060 0.075599 0.141657
34070 0.075620 0.141555
34080 0.076157 0.141821
34090 0.075755 0.141684
34100 0.075942 0.141850
34110 0.075928 0.141879
34120 0.076540 0.143342
34130 0.076085 0.142099
34140 0.076066 0.142048
34150 0.076155 0.141938
34160 0.076206 0.141980
34170 0.076254 0.144165
34180 0.076337 0.144351
34190 0.076459 0.144345
34200 0.076476 0.144390
34210 0.076572 0.144515
34220 0.076912 0.142847
34230 0.076654 0.142891
34240 0.076751 0.143138
34250 0.076949 0.143187
34260 0.076912 0.143632
34270 0.077074 0.143481
34280 0.077006 0.143656
34290 0.077153 0.143595
34300 0.077123 0.143920
34310 0.077285 0.143511
34320 0.077229 0.143997
34330 0.077368 0.143611
34340 0.077403 0.143665
34350 0.077476 0.145064
34360 0.077551 0.145986
34370 0.077602 0.146022
34380 0.077648 0.144500
34390 0.077904 0.143809
34400 0.077782 0.144754
34410 0.077840 0.144021
34420 0.077912 0.143979
34430 0.077978 0.144126
34440 0.078018 0.144277
34450 0.078114 0.146882
34460 0.078200 0.146815
34470 0.078269 0.147094
34480 0.078320 0.146895
34490 0.078375 0.145268
34500 0.078411 0.144926
34510 0.078499 0.144985
34520 0.078575 0.145082
34530 0.078660 0.145195
34540 0.078707 0.145325
34550 0.078937 0.145518
34560 0.078790 0.146059
34570 0.078865 0.146639
34580 0.079382 0.146409
34590 0.078996 0.146181
34600 0.079129 0.146110
34610 0.079544 0.146270
34620 0.079215 0.146488
34630 0.079267 0.146678
34640 0.079338 0.146339
34650 0.079421 0.146382
34660 0.079619 0.146524
34670 0.079532 0.146577
34680 0.079566 0.146753
34690 0.079679 0.146711
34700 0.080949 0.146460
34710 0.079845 0.147467
34720 0.079879 0.146968
34730 0.079949 0.147129
34740 0.080012 0.147276
34750 0.080093 0.147323
34760 0.080178 0.147656
34770 0.080231 0.148000
34780 0.080278 0.147670
34790 0.080365 0.147773
34800 0.080759 0.148437
34810 0.080486 0.147904
34820 0.080572 0.147720
34830 0.080633 0.148512
34840 0.080653 0.148115
34850 0.080797 0.147656
34860 0.080878 0.147769
34870 0.080935 0.147794
34880 0.081013 0.148020
34890 0.081003 0.147936
34900 0.081078 0.148829
34910 0.081359 0.149355
34920 0.081431 0.149557
34930 0.081280 0.149024
34940 0.081351 0.149123
34950 0.081847 0.153414
34960 0.081514 0.151535
34970 0.082579 0.151376
34980 0.081633 0.151315
34990 0.081741 0.148587
35000 0.081736 0.148796
35010 0.081827 0.151249
35020 0.081895 0.151552
35030 0.081959 0.151499
35040 0.082013 0.151716
35050 0.082111 0.151549
35060 0.082141 0.151791
35070 0.082218 0.151668
35080 0.082293 0.151697
35090 0.082368 0.151745
35100 0.082424 0.151353
35110 0.082508 0.150937
35120 0.082596 0.152006
35130 0.083181 0.151110
35140 0.082672 0.152337
35150 0.082778 0.152296
35160 0.082831 0.152481
35170 0.082887 0.152380
35180 0.083538 0.150833
35190 0.083298 0.152018
35200 0.083250 0.153252
35210 0.083364 0.152769
35220 0.083454 0.152941
35230 0.083536 0.152967
35240 0.083779 0.155404
35250 0.083661 0.154987
35260 0.083785 0.155540
35270 0.083841 0.155155
35280 0.084017 0.155188
35290 0.083872 0.155266
35300 0.083984 0.155625
35310 0.083974 0.155511
35320 0.084089 0.155643
35330 0.084384 0.155696
35340 0.084264 0.155850
35350 0.084310 0.156894
35360 0.084369 0.156120
35370 0.084437 0.159092
35380 0.087469 0.158587
35390 0.085632 0.157329
35400 0.085160 0.154682
35410 0.088795 0.157926
35420 0.084778 0.154193
35430 0.085903 0.154764
35440 0.084906 0.153747
35450 0.084800 0.153742
35460 0.084864 0.153722
35470 0.084997 0.153656
35480 0.085017 0.153869
35490 0.085121 0.153778
35500 0.085139 0.154055
35510 0.085249 0.153814
35520 0.085262 0.154547
35530 0.085579 0.154272
35540 0.085404 0.154307
35550 0.085482 0.154404
35560 0.085565 0.154310
35570 0.085617 0.154533
35580 0.085735 0.155065
35590 0.085746 0.154583
35600 0.085794 0.154591
35610 0.085930 0.154664
35620 0.086005 0.154831
35630 0.086046 0.154947
35640 0.086473 0.157183
35650 0.086179 0.157063
35660 0.086264 0.156533
35670 0.086418 0.157323
35680 0.086566 0.157590
35690 0.086443 0.157379
35700 0.086514 0.157352
35710 0.086577 0.157443
35720 0.086644 0.157773
35730 0.086696 0.155452
35740 0.086740 0.155195
35750 0.086841 0.155346
35760 0.086926 0.155355
35770 0.088082 0.156031
35780 0.087040 0.156145
35790 0.087144 0.156268
35800 0.087194 0.156335
35810 0.088459 0.156696
35820 0.087343 0.156803
35830 0.087402 0.156831
35840 0.087516 0.156653
35850 0.087522 0.156664
35860 0.087591 0.157026
35870 0.087748 0.157045
35880 0.087777 0.157191
35890 0.087820 0.157203
35900 0.087893 0.157749
35910 0.087939 0.157461
35920 0.088016 0.157624
35930 0.089421 0.157000
35940 0.088134 0.156981
35950 0.088212 0.157128
35960 0.088304 0.157172
35970 0.089483 0.160074
35980 0.088428 0.159984
35990 0.088526 0.160000
36000 0.089774 0.157995
36010 0.088663 0.158215
36020 0.088752 0.158240
36030 0.088797 0.158301
36040 0.088886 0.158451
36050 0.089279 0.158750
36060 0.089015 0.158681
36070 0.089114 0.158479
36080 0.089168 0.158289
36090 0.089619 0.159032
36100 0.089310 0.159057
36110 0.089371 0.159193
36120 0.089471 0.159271
36130 0.089534 0.160170
36140 0.089642 0.159460
36150 0.089721 0.159312
36160 0.089706 0.159611
36170 0.089797 0.159460
36180 0.089854 0.159501
36190 0.090040 0.159945
36200 0.089991 0.160084
36210 0.090054 0.160055
36220 0.091560 0.160298
36230 0.090236 0.160159
36240 0.090305 0.160459
36250 0.090356 0.161109
36260 0.090405 0.160661
36270 0.090470 0.159943
36280 0.090565 0.159989
36290 0.090671 0.162429
36300 0.0
