N  Time  average_ob  max_ob  min_ob 
3320 0.000160 34695.000000 34733 34669 
3330 0.000161 34823.000000 34862 34772 
3340 0.000159 34941.000000 34999 34873 
3350 0.000163 35049.000000 35103 34985 
3360 0.000160 35173.000000 35209 35129 
3370 0.000160 35276.000000 35351 35231 
3380 0.000163 35415.000000 35477 35343 
3390 0.000162 35560.000000 35612 35508 
3400 0.000160 35648.000000 35691 35604 
3410 0.000161 35756.000000 35785 35710 
3420 0.000161 35879.000000 35954 35853 
3430 0.000161 36002.000000 36034 35942 
3440 0.000165 36124.000000 36165 36104 
3450 0.000163 36252.000000 36287 36223 
3460 0.000161 36394.000000 36434 36366 
3470 0.000164 36499.000000 36566 36446 
3480 0.000165 36624.000000 36665 36552 
3490 0.000166 36706.000000 36787 36637 
3500 0.000167 36836.000000 36898 36774 
3510 0.000165 36969.000000 37003 36932 
3520 0.000165 37092.000000 37164 37044 
3530 0.000166 37187.000000 37248 37145 
3540 0.000167 37321.000000 37380 37260 
3550 0.000169 37427.000000 37473 37385 
3560 0.000169 37558.000000 37598 37497 
3570 0.000169 37662.000000 37732 37595 
3580 0.000168 37799.000000 37874 37772 
3590 0.000169 37923.000000 38017 37854 
3600 0.000170 38038.000000 38072 37990 
3610 0.000169 38153.000000 38225 38090 
3620 0.000170 38264.000000 38341 38222 
3630 0.000172 38398.000000 38455 38355 
3640 0.000172 38496.000000 38557 38345 
3650 0.000173 38625.000000 38672 38566 
3660 0.000174 38753.000000 38803 38689 
3670 0.000174 38851.000000 38908 38782 
3680 0.000175 38975.000000 39013 38932 
3690 0.000176 39095.000000 39130 39067 
3700 0.000176 39220.000000 39307 39161 
3710 0.000177 39337.000000 39372 39292 
3720 0.000178 39445.000000 39505 39413 
3730 0.000178 39592.000000 39641 39539 
3740 0.000178 39717.000000 39785 39679 
3750 0.000179 39830.000000 39892 39773 
3760 0.000179 39933.000000 39975 39888 
3770 0.000180 40048.000000 40118 39966 
3780 0.000182 40178.000000 40235 40119 
