N  Time  average_ob  max_ob  min_ob 
1244 0.0000000113 9.3633440514 11 1 
1245 0.0000000129 9.3646586345 11 1 
1246 0.0000000120 9.3659711075 11 1 
1247 0.0000000128 9.3672814755 11 1 
1248 0.0000000112 9.3685897436 11 1 
1249 0.0000000144 9.3698959167 11 1 
1250 0.0000000112 9.3712000000 11 1 
1251 0.0000000128 9.3725019984 11 1 
1252 0.0000000112 9.3738019169 11 1 
1253 0.0000000120 9.3750997606 11 1 
1254 0.0000000112 9.3763955343 11 1 
1255 0.0000000112 9.3776892430 11 1 
1256 0.0000000119 9.3789808917 11 1 
1257 0.0000000127 9.3802704853 11 1 
1258 0.0000000111 9.3815580286 11 1 
1259 0.0000000111 9.3828435266 11 1 
1260 0.0000000111 9.3841269841 11 1 
1261 0.0000000111 9.3854084060 11 1 
1262 0.0000000127 9.3866877971 11 1 
1263 0.0000000111 9.3879651623 11 1 
1264 0.0000000111 9.3892405063 11 1 
1265 0.0000000111 9.3905138340 11 1 
1266 0.0000000118 9.3917851501 11 1 
1267 0.0000000110 9.3930544594 11 1 
1268 0.0000000118 9.3943217666 11 1 
1269 0.0000000110 9.3955870764 11 1 
1270 0.0000000102 9.3968503937 11 1 
1271 0.0000000102 9.3981117231 11 1 
1272 0.0000000102 9.3993710692 11 1 
1273 0.0000000118 9.4006284368 11 1 
1274 0.0000000110 9.4018838305 11 1 
1275 0.0000000102 9.4031372549 11 1 
1276 0.0000000102 9.4043887147 11 1 
1277 0.0000000110 9.4056382146 11 1 
1278 0.0000000117 9.4068857590 11 1 
1279 0.0000000102 9.4081313526 11 1 
1280 0.0000000109 9.4093750000 11 1 
1281 0.0000000117 9.4106167057 11 1 
1282 0.0000000109 9.4118564743 11 1 
1283 0.0000000117 9.4130943102 11 1 
1284 0.0000000117 9.4143302181 11 1 
1285 0.0000000101 9.4155642023 11 1 
1286 0.0000000109 9.4167962675 11 1 
1287 0.0000000109 9.4180264180 11 1 
1288 0.0000000109 9.4192546584 11 1 
1289 0.0000000101 9.4204809930 11 1 
1290 0.0000000109 9.4217054264 11 1 
1291 0.0000000108 9.4229279628 11 1 
1292 0.0000000108 9.4241486068 11 1 
1293 0.0000000101 9.4253673627 11 1 
1294 0.0000000100 9.4265842349 11 1 
1295 0.0000000108 9.4277992278 11 1 
1296 0.0000000100 9.4290123457 11 1 
1297 0.0000000116 9.4302235929 11 1 
1298 0.0000000100 9.4314329738 11 1 
1299 0.0000000100 9.4326404927 11 1 
1300 0.0000000108 9.4338461538 11 1 
1301 0.0000000100 9.4350499616 11 1 
1302 0.0000000100 9.4362519201 11 1 
1303 0.0000000115 9.4374520338 11 1 
1304 0.0000000100 9.4386503067 11 1 
1305 0.0000000100 9.4398467433 11 1 
1306 0.0000000100 9.4410413476 11 1 
1307 0.0000000099 9.4422341239 11 1 
1308 0.0000000107 9.4434250765 11 1 
1309 0.0000000107 9.4446142093 11 1 
1310 0.0000000107 9.4458015267 11 1 
1311 0.0000000099 9.4469870328 11 1 
1312 0.0000000099 9.4481707317 11 1 
1313 0.0000000091 9.4493526276 11 1 
1314 0.0000000107 9.4505327245 11 1 
1315 0.0000000091 9.4517110266 11 1 
1316 0.0000000099 9.4528875380 11 1 
1317 0.0000000091 9.4540622627 11 1 
1318 0.0000000106 9.4552352049 11 1 
1319 0.0000000099 9.4564063685 11 1 
1320 0.0000000098 9.4575757576 11 1 
1321 0.0000000098 9.4587433762 11 1 
1322 0.0000000106 9.4599092284 11 1 
1323 0.0000000098 9.4610733182 11 1 
1324 0.0000000098 9.4622356495 11 1 
1325 0.0000000091 9.4633962264 11 1 
1326 0.0000000098 9.4645550528 11 1 
1327 0.0000000106 9.4657121326 11 1 
1328 0.0000000098 9.4668674699 11 1 
1329 0.0000000090 9.4680210685 11 1 
